REF_DATE,GEO,Type of crop,Average farm price (dollars per tonne),Average yield (kilograms per hectare),Production (metric tonnes),Seeded area (hectares),Total farm value (dollars)
1958,NB,Tame hay,14.9,4030.0,572000.0,142000.0,8505
1958,NB,"Wheat, all",62.0,1810.0,1900.0,1050.0,117
1958,NS,Barley,51.0,1915.0,1150.0,600.0,59
1958,NS,Corn for silage,0.0,0.0,0.0,0.0,0
1958,NS,Mixed grains,49.0,2245.0,7750.0,3450.0,383
1958,NS,Oats,58.0,1790.0,30450.0,17000.0,1777
1958,NS,"Rye, all",0.0,0.0,0.0,0.0,0
1958,NS,Tame hay,16.5,4910.0,565000.0,115000.0,9345
1958,NS,"Wheat, all",60.0,1915.0,1150.0,600.0,69
1958,ON,Barley,45.0,2420.0,86200.0,35600.0,3881
1958,ON,"Beans, all dry (white and coloured)",134.0,1230.0,32600.0,26500.0,4376
1958,ON,Buckwheat,47.0,1250.0,13650.0,10900.0,638
1958,ON,Corn for grain,48.0,3815.0,752000.0,197000.0,35828
1958,ON,Corn for silage,4.8,24150.0,2777000.0,115000.0,13315
1958,ON,Flaxseed,103.0,890.0,7200.0,8100.0,741
1958,ON,Mixed grains,40.0,2805.0,862500.0,307600.0,34650
1958,ON,Oats,46.0,2105.0,1531500.0,728000.0,70507
1958,ON,"Peas, dry",88.0,1355.0,2300.0,1700.0,202
1958,ON,"Rye, all",39.0,1605.0,48800.0,30400.0,1901
1958,ON,Soybeans,69.0,1730.0,179100.0,103600.0,12368
1958,ON,Sugar beets,13.9,32800.0,419700.0,12800.0,5824
1958,ON,Tame hay,16.7,3900.0,5028000.0,1289000.0,84017
1958,ON,"Wheat, all",49.0,2735.0,659900.0,241100.0,32022
1958,ON,"Wheat, spring",51.0,1625.0,9900.0,6100.0,501
1958,SK,Barley,34.0,1190.0,1829000.0,1538000.0,63000
1958,SK,Canola (rapeseed),55.0,690.0,149700.0,216500.0,8250
1958,SK,Corn for silage,14.5,500.0,4000.0,800.0,58
1958,SK,Flaxseed,103.0,475.0,274300.0,575000.0,28296
1958,SK,Mixed grains,33.0,1205.0,36700.0,30400.0,1224
1958,SK,Oats,35.0,1045.0,879000.0,842000.0,30780
1958,SK,"Peas, dry",82.0,915.0,1100.0,1200.0,90
1958,SK,"Rye, all",33.0,640.0,63900.0,100000.0,2100
1958,SK,"Rye, spring",33.0,655.0,22900.0,35000.0,756
1958,SK,Sunflower seed,0.0,0.0,0.0,0.0,0
1958,SK,Tame hay,17.1,2210.0,795000.0,360000.0,13578
1958,SK,"Wheat, all",49.0,1010.0,5797000.0,5746000.0,281160
1959,AB,Barley,34.0,1645.0,2308000.0,1404000.0,77380
1959,AB,Canola (rapeseed),88.0,890.0,13200.0,14800.0,1160
1959,AB,Corn for silage,0.0,0.0,0.0,0.0,0
1959,AB,Flaxseed,121.0,715.0,167600.0,235000.0,20328
1959,AB,Mixed grains,33.0,1760.0,193900.0,110100.0,6365
1959,AB,Mustard seed,84.0,685.0,22200.0,32300.0,1862
1959,AB,Oats,41.0,1440.0,1357000.0,943000.0,55440
1959,AB,"Peas, dry",85.0,1660.0,3150.0,1900.0,267
1959,AB,"Rye, all",33.0,1095.0,53600.0,49000.0,1764
1959,AB,"Rye, spring",33.0,735.0,6600.0,9000.0,218
1959,AB,Sugar beets,17.1,30300.0,430700.0,14200.0,7368
1959,AB,Sunflower seed,66.0,1115.0,7700.0,6900.0,510
1959,AB,Tame hay,18.2,3020.0,2540000.0,840000.0,46200
1959,AB,"Wheat, all",46.0,1405.0,3130000.0,2226000.0,143750
1959,BC,Barley,33.0,1590.0,38000.0,23900.0,1257
1959,BC,Corn for silage,7.7,36150.0,47000.0,1300.0,364
1959,BC,Flaxseed,117.0,590.0,1450.0,2450.0,169
1959,BC,Mixed grains,44.0,2365.0,3900.0,1650.0,172
1959,BC,Oats,41.0,1880.0,67900.0,36100.0,2816
1959,BC,"Peas, dry",88.0,2000.0,4600.0,2300.0,406
1959,BC,"Rye, all",30.0,2285.0,1600.0,700.0,48
1959,BC,Tame hay,24.2,4950.0,747000.0,151000.0,18106
1959,BC,"Wheat, all",48.0,1670.0,43900.0,26300.0,2112
1959,CA,Barley,34.0,1470.0,4694700.0,3191300.0,160461
1959,CA,"Beans, all dry (white and coloured)",140.0,1155.0,31450.0,27200.0,4403
1959,CA,Buckwheat,49.0,1115.0,31150.0,28000.0,1520
1959,CA,Canola (rapeseed),88.0,935.0,80800.0,86500.0,7120
1959,CA,Corn for grain,46.0,4005.0,784800.0,196000.0,35820
1959,CA,Corn for silage,5.2,24140.0,3575000.0,148100.0,18642
1959,CA,Flaxseed,121.0,525.0,436600.0,830350.0,52692
1959,CA,Mixed grains,40.0,2155.0,1278350.0,593650.0,50905
1959,CA,Mustard seed,84.0,690.0,22300.0,32400.0,1869
1959,CA,Oats,45.0,1445.0,5307950.0,3678600.0,238705
1959,CA,"Peas, dry",80.0,995.0,27650.0,27800.0,2203
1959,CA,"Rye, all",35.0,990.0,214400.0,216700.0,7482
1959,CA,"Rye, spring",34.0,745.0,32800.0,44000.0,1107
1959,CA,Soybeans,69.0,1830.0,185800.0,101600.0,12765
1959,CA,Sugar beets,14.1,30700.0,1124500.0,36600.0,15842
1959,CA,Sunflower seed,76.0,740.0,14700.0,19800.0,1124
1959,CA,Tame hay,16.6,3840.0,18237000.0,4749000.0,302148
1959,CA,"Wheat, all",48.0,1220.0,12112150.0,9915500.0,586704
1959,NB,Barley,50.0,1830.0,2650.0,1450.0,133
1959,NB,Buckwheat,46.0,1585.0,2850.0,1800.0,130
1959,NB,Corn for silage,0.0,0.0,0.0,0.0,0
1959,NB,Mixed grains,46.0,1980.0,5550.0,2800.0,257
1959,NB,Oats,51.0,1410.0,64500.0,45750.0,3261
1959,NB,Tame hay,17.0,4000.0,532000.0,133000.0,9024
1959,NB,"Wheat, all",61.0,1855.0,1950.0,1050.0,119
1959,NS,Barley,51.0,1725.0,950.0,550.0,48
1959,NS,Corn for silage,0.0,0.0,0.0,0.0,0
1959,NS,Mixed grains,50.0,1970.0,7100.0,3600.0,356
1959,NS,Oats,60.0,1565.0,24700.0,15800.0,1472
1959,NS,"Rye, all",0.0,0.0,0.0,0.0,0
1959,NS,Tame hay,16.5,4610.0,503000.0,109000.0,8310
1959,NS,"Wheat, all",60.0,1750.0,1050.0,600.0,63
1959,ON,Barley,45.0,2195.0,84200.0,38400.0,3827
1959,ON,"Beans, all dry (white and coloured)",140.0,1155.0,30900.0,26700.0,4313
1959,ON,Buckwheat,49.0,1205.0,12150.0,10100.0,591
1959,ON,Corn for grain,46.0,4025.0,781000.0,194000.0,35678
1959,ON,Corn for silage,4.6,25560.0,2888000.0,113000.0,13420
1959,ON,Flaxseed,110.0,755.0,5950.0,7900.0,655
1959,ON,Mixed grains,41.0,2555.0,793400.0,310400.0,32260
1959,ON,Oats,48.0,1920.0,1440300.0,749900.0,69109
1959,ON,"Peas, dry",87.0,1355.0,1900.0,1400.0,166
1959,ON,"Rye, all",39.0,1365.0,38600.0,28300.0,1519
1959,ON,Soybeans,69.0,1840.0,184600.0,100400.0,12684
1959,ON,Sugar beets,11.4,34000.0,458400.0,13500.0,5230
1959,ON,Tame hay,14.4,4510.0,6015000.0,1335000.0,86455
1959,ON,"Wheat, all",58.0,1955.0,350000.0,179000.0,20358
1959,ON,"Wheat, spring",49.0,1570.0,11000.0,7000.0,540
1959,SK,Barley,34.0,1270.0,1524000.0,1198000.0,51100
1959,SK,Canola (rapeseed),88.0,950.0,63500.0,66800.0,5600
1959,SK,Corn for silage,18.0,556.0,5000.0,900.0,90
1959,SK,Flaxseed,121.0,410.0,144800.0,352000.0,17556
1959,SK,Mixed grains,31.0,1200.0,41300.0,34400.0,1295
1959,SK,Oats,40.0,1075.0,817000.0,759000.0,32860
1959,SK,"Peas, dry",75.0,665.0,800.0,1200.0,60
1959,SK,"Rye, all",34.0,735.0,75900.0,103000.0,2580
1959,SK,"Rye, spring",34.0,715.0,22900.0,32000.0,774
1959,SK,Sunflower seed,0.0,0.0,0.0,0.0,0
1959,SK,Tame hay,17.6,2610.0,993000.0,380000.0,17520
1959,SK,"Wheat, all",48.0,1075.0,6885000.0,6394000.0,333960
1960,AB,Barley,36.0,1550.0,2068000.0,1335000.0,75050
1960,AB,Canola (rapeseed),73.0,825.0,59900.0,72800.0,4356
1960,AB,Corn for silage,0.0,0.0,0.0,0.0,0
1960,AB,Flaxseed,108.0,575.0,132100.0,229000.0,14248
1960,AB,Mixed grains,35.0,1760.0,209400.0,119000.0,7388
1960,AB,Mustard seed,86.0,490.0,22700.0,46500.0,1950
1960,AB,Oats,39.0,1525.0,1434000.0,939000.0,55800
1960,AB,"Peas, dry",80.0,900.0,2250.0,2500.0,180
1960,AB,"Rye, all",32.0,1050.0,60900.0,58000.0,1944
1960,AB,"Rye, spring",32.0,765.0,6900.0,9000.0,219
1960,AB,Sugar beets,16.4,29600.0,495000.0,16700.0,8102
1960,AB,Sunflower seed,82.0,1170.0,3100.0,2650.0,255
1960,AB,Tame hay,17.6,3260.0,2903000.0,890000.0,51200
1960,AB,"Wheat, all",56.0,1335.0,2858000.0,2144000.0,160650
1960,BC,Barley,38.0,1710.0,43600.0,25500.0,1642
1960,BC,Corn for silage,7.6,34620.0,45000.0,1300.0,340
1960,BC,Flaxseed,108.0,545.0,1450.0,2650.0,156
1960,BC,Mixed grains,46.0,2500.0,3500.0,1400.0,161
1960,BC,Oats,45.0,1800.0,63100.0,35100.0,2823
1960,BC,"Peas, dry",81.0,1160.0,2550.0,2200.0,207
1960,BC,"Rye, all",31.0,2165.0,1300.0,600.0,40
1960,BC,Tame hay,23.7,5280.0,835000.0,158000.0,19780
1960,BC,"Wheat, all",50.0,1665.0,51300.0,30800.0,2564
1960,CA,Barley,37.0,1520.0,4212900.0,2773600.0,155161
1960,CA,"Beans, all dry (white and coloured)",142.0,1010.0,27050.0,26750.0,3832
1960,CA,Buckwheat,51.0,1195.0,34400.0,28800.0,1764
1960,CA,Canola (rapeseed),72.0,815.0,252200.0,308800.0,18116
1960,CA,Corn for grain,48.0,3595.0,662500.0,184200.0,32075
1960,CA,Corn for silage,5.2,20340.0,3015000.0,148200.0,15616
1960,CA,Flaxseed,108.0,565.0,573400.0,1017150.0,62173
1960,CA,Mixed grains,41.0,2175.0,1202850.0,552900.0,48930
1960,CA,Mustard seed,83.0,495.0,26200.0,53000.0,2169
1960,CA,Oats,44.0,1580.0,6145850.0,3892600.0,269885
1960,CA,"Peas, dry",78.0,1235.0,30450.0,24650.0,2366
1960,CA,"Rye, all",34.0,1140.0,259500.0,227400.0,8846
1960,CA,"Rye, spring",33.0,965.0,39300.0,40800.0,1292
1960,CA,Soybeans,75.0,1485.0,136050.0,91700.0,10153
1960,CA,Sugar beets,15.8,28600.0,996700.0,34800.0,15778
1960,CA,Sunflower seed,95.0,955.0,13300.0,13950.0,1263
1960,CA,Tame hay,16.3,4000.0,19591000.0,4902000.0,318695
1960,CA,"Wheat, all",58.0,1420.0,14107400.0,9928900.0,812838
1960,NB,Barley,51.0,2040.0,2650.0,1300.0,135
1960,NB,Buckwheat,53.0,1750.0,3150.0,1800.0,168
1960,NB,Corn for silage,0.0,0.0,0.0,0.0,0
1960,NB,Mixed grains,46.0,2395.0,6350.0,2650.0,295
1960,NB,Oats,51.0,1745.0,76300.0,43700.0,3907
1960,NB,Tame hay,15.4,4210.0,522000.0,124000.0,8050
1960,NB,"Wheat, all",62.0,1800.0,1800.0,1000.0,112
1960,NS,Barley,51.0,2125.0,850.0,400.0,43
1960,NS,Corn for silage,0.0,0.0,0.0,0.0,0
1960,NS,Mixed grains,52.0,2360.0,7900.0,3350.0,407
1960,NS,Oats,61.0,1800.0,26200.0,14550.0,1598
1960,NS,"Rye, all",0.0,0.0,0.0,0.0,0
1960,NS,Tame hay,16.8,4750.0,484000.0,102000.0,8144
1960,NS,"Wheat, all",60.0,1725.0,950.0,550.0,57
1960,ON,Barley,45.0,2140.0,71900.0,33600.0,3270
1960,ON,"Beans, all dry (white and coloured)",141.0,1010.0,26500.0,26300.0,3744
1960,ON,Buckwheat,51.0,1185.0,14350.0,12100.0,733
1960,ON,Corn for grain,48.0,3615.0,658000.0,182000.0,31882
1960,ON,Corn for silage,4.6,20680.0,2357000.0,114000.0,10808
1960,ON,Flaxseed,109.0,1315.0,10650.0,8100.0,1163
1960,ON,Mixed grains,42.0,2540.0,688400.0,271100.0,28669
1960,ON,Oats,49.0,1900.0,1269800.0,667700.0,62575
1960,ON,"Peas, dry",85.0,1335.0,1600.0,1200.0,136
1960,ON,"Rye, all",40.0,1455.0,38300.0,26300.0,1523
1960,ON,Soybeans,75.0,1485.0,135900.0,91500.0,10140
1960,ON,Sugar beets,15.2,33100.0,192200.0,5800.0,2929
1960,ON,Tame hay,14.3,4830.0,6641000.0,1376000.0,95173
1960,ON,"Wheat, all",53.0,2235.0,488800.0,218900.0,25846
1960,ON,"Wheat, spring",50.0,1565.0,10800.0,6900.0,545
1960,SK,Barley,36.0,1495.0,1481000.0,991000.0,53720
1960,SK,Canola (rapeseed),71.0,815.0,181400.0,222600.0,12800
1960,SK,Corn for silage,13.6,714.0,5000.0,700.0,68
1960,SK,Flaxseed,109.0,540.0,264200.0,489000.0,28704
1960,SK,Mixed grains,33.0,1450.0,58800.0,40500.0,1930
1960,SK,Mustard seed,60.0,540.0,3400.0,6300.0,204
1960,SK,Oats,38.0,1435.0,1465000.0,1021000.0,56050
1960,SK,"Peas, dry",64.0,1710.0,2050.0,1200.0,131
1960,SK,"Rye, all",33.0,1070.0,114500.0,107000.0,3780
1960,SK,"Rye, spring",33.0,1015.0,30500.0,30000.0,1008
1960,SK,Sunflower seed,0.0,0.0,0.0,0.0,0
1960,SK,Tame hay,16.0,3490.0,1430000.0,410000.0,22947
1960,SK,"Wheat, all",58.0,1390.0,8899000.0,6394000.0,516660
1961,AB,Barley,49.0,1445.0,1676000.0,1160000.0,81620
1961,AB,Canola (rapeseed),82.0,960.0,119300.0,124200.0,9731
1961,AB,Corn for silage,0.0,0.0,0.0,0.0,0
1961,AB,Flaxseed,131.0,695.0,101600.0,146000.0,13280
1961,AB,Mixed grains,43.0,1520.0,229800.0,151400.0,9794
1961,AB,Mustard seed,95.0,265.0,7400.0,28000.0,701
1961,AB,Oats,42.0,1405.0,1326000.0,943000.0,55040
1961,AB,"Peas, dry",89.0,985.0,3550.0,3600.0,317
1961,AB,"Rye, all",41.0,830.0,58100.0,70000.0,2392
1961,AB,"Rye, spring",41.0,510.0,5100.0,10000.0,208
1961,AB,Sugar beets,15.1,29800.0,476700.0,16000.0,7214
1961,AB,Sunflower seed,73.0,895.0,1250.0,1400.0,91
1961,AB,Tame hay,22.0,2880.0,2877000.0,1000000.0,63420
1961,AB,"Wheat, all",63.0,1065.0,2422000.0,2279000.0,153080
1961,BC,Barley,41.0,2005.0,51500.0,25700.0,2128
1961,BC,Corn for silage,6.7,32140.0,45000.0,1400.0,300
1961,BC,Flaxseed,128.0,760.0,950.0,1250.0,122
1961,BC,Mixed grains,53.0,2335.0,4200.0,1800.0,221
1961,BC,Oats,44.0,1940.0,69500.0,35800.0,3063
1961,BC,"Peas, dry",77.0,1405.0,2250.0,1600.0,173
1961,BC,"Rye, all",41.0,1750.0,1400.0,800.0,58
1961,BC,Tame hay,23.4,4910.0,801000.0,163000.0,18764
1961,BC,"Wheat, all",51.0,1910.0,67500.0,35300.0,3421
1961,CA,Barley,48.0,1095.0,2451700.0,2237050.0,118810
1961,CA,"Beans, all dry (white and coloured)",143.0,1355.0,36100.0,26600.0,5171
1961,CA,Buckwheat,52.0,1135.0,26500.0,23300.0,1390
1961,CA,Canola (rapeseed),79.0,885.0,254500.0,287500.0,20179
1961,CA,Corn for grain,48.0,4590.0,742100.0,161700.0,35334
1961,CA,Corn for silage,6.0,25200.0,3677000.0,145900.0,21949
1961,CA,Flaxseed,131.0,435.0,367700.0,844150.0,48131
1961,CA,Mixed grains,44.0,1975.0,1251450.0,633600.0,54775
1961,CA,Mustard seed,79.0,350.0,17100.0,48900.0,1355
1961,CA,Oats,49.0,1265.0,4378900.0,3457350.0,212795
1961,CA,"Peas, dry",82.0,1050.0,28300.0,26900.0,2313
1961,CA,"Rye, all",42.0,730.0,165400.0,226300.0,6983
1961,CA,"Rye, spring",42.0,440.0,15700.0,35800.0,661
1961,CA,Soybeans,83.0,2105.0,180500.0,85800.0,14920
1961,CA,Sugar beets,14.5,29200.0,1003100.0,34400.0,14515
1961,CA,Sunflower seed,96.0,800.0,10950.0,13700.0,1052
1961,CA,Tame hay,17.2,3810.0,18879000.0,4954000.0,325327
1961,CA,"Wheat, all",63.0,755.0,7713950.0,10244900.0,486324
1961,NB,Barley,55.0,1770.0,2300.0,1300.0,126
1961,NB,Buckwheat,53.0,1615.0,2100.0,1300.0,111
1961,NB,Corn for silage,0.0,0.0,0.0,0.0,0
1961,NB,Mixed grains,49.0,2055.0,5450.0,2650.0,267
1961,NB,Oats,54.0,1495.0,62900.0,42100.0,3384
1961,NB,Tame hay,15.4,4260.0,494000.0,116000.0,7630
1961,NB,"Wheat, all",61.0,1700.0,1700.0,1000.0,104
1961,NS,Barley,54.0,2000.0,900.0,450.0,49
1961,NS,Corn for silage,0.0,0.0,0.0,0.0,0
1961,NS,Mixed grains,54.0,2115.0,7300.0,3450.0,393
1961,NS,Oats,62.0,1600.0,24350.0,15200.0,1516
1961,NS,"Rye, all",0.0,0.0,0.0,0.0,0
1961,NS,Tame hay,16.0,4880.0,464000.0,95000.0,7424
1961,NS,"Wheat, all",62.0,2090.0,1150.0,550.0,71
1961,ON,Barley,48.0,2310.0,72800.0,31500.0,3509
1961,ON,"Beans, all dry (white and coloured)",143.0,1355.0,35700.0,26300.0,5109
1961,ON,Buckwheat,50.0,1195.0,11450.0,9600.0,573
1961,ON,Corn for grain,48.0,4620.0,739000.0,160000.0,35193
1961,ON,Corn for silage,5.7,27430.0,2990000.0,109000.0,16941
1961,ON,Flaxseed,124.0,1130.0,9700.0,8600.0,1204
1961,ON,Mixed grains,43.0,2670.0,776300.0,290600.0,33090
1961,ON,Oats,53.0,1910.0,1386100.0,726000.0,72802
1961,ON,"Peas, dry",94.0,1390.0,1600.0,1150.0,151
1961,ON,"Rye, all",43.0,1560.0,39100.0,25100.0,1679
1961,ON,Soybeans,83.0,2105.0,180500.0,85800.0,14920
1961,ON,Sugar beets,12.8,38300.0,253000.0,6600.0,3229
1961,ON,Tame hay,14.8,5240.0,6965000.0,1328000.0,103039
1961,ON,"Wheat, all",53.0,2370.0,556700.0,235100.0,29444
1961,ON,"Wheat, spring",53.0,1570.0,12700.0,8100.0,671
1961,SK,Barley,48.0,585.0,435000.0,744000.0,21000
1961,SK,Canola (rapeseed),77.0,840.0,127000.0,151400.0,9800
1961,SK,Corn for silage,17.0,286.0,2000.0,700.0,34
1961,SK,Flaxseed,132.0,375.0,142200.0,381000.0,18816
1961,SK,Mixed grains,40.0,545.0,30000.0,55000.0,1190
1961,SK,Mustard seed,60.0,475.0,7800.0,16500.0,470
1961,SK,Oats,42.0,485.0,293000.0,604000.0,12160
1961,SK,"Peas, dry",64.0,1000.0,900.0,900.0,58
1961,SK,"Rye, all",43.0,435.0,42200.0,97000.0,1798
1961,SK,"Rye, spring",43.0,410.0,10200.0,25000.0,436
1961,SK,Sunflower seed,0.0,0.0,0.0,0.0,0
1961,SK,Tame hay,20.9,1470.0,630000.0,430000.0,13186
1961,SK,"Wheat, all",64.0,575.0,3729000.0,6509000.0,239750
1962,AB,Barley,43.0,1685.0,1938000.0,1149000.0,83660
1962,AB,Canola (rapeseed),93.0,865.0,60300.0,69600.0,5586
1962,AB,Corn for silage,0.0,0.0,0.0,0.0,0
1962,AB,Flaxseed,124.0,625.0,86400.0,138000.0,10676
1962,AB,Mixed grains,43.0,1855.0,275600.0,148500.0,11880
1962,AB,Mustard seed,94.0,595.0,8200.0,13800.0,774
1962,AB,Oats,39.0,1770.0,1897000.0,1071000.0,73800
1962,AB,"Peas, dry",84.0,1140.0,3650.0,3200.0,306
1962,AB,"Rye, all",41.0,955.0,61200.0,64000.0,2496
1962,AB,"Rye, spring",41.0,850.0,10200.0,12000.0,416
1962,AB,Sugar beets,23.4,29600.0,483200.0,16300.0,11323
1962,AB,Sunflower seed,83.0,900.0,900.0,1000.0,75
1962,AB,Tame hay,18.7,3420.0,3629000.0,1060000.0,68000
1962,AB,"Wheat, all",60.0,1295.0,3048000.0,2350000.0,181440
1962,BC,Barley,41.0,2090.0,67500.0,32300.0,2759
1962,BC,Corn for silage,6.6,38570.0,54000.0,1400.0,354
1962,BC,Flaxseed,118.0,665.0,600.0,900.0,71
1962,BC,Mixed grains,49.0,2565.0,4100.0,1600.0,200
1962,BC,Oats,40.0,2120.0,75600.0,35700.0,3038
1962,BC,"Peas, dry",78.0,1375.0,1650.0,1200.0,128
1962,BC,"Rye, all",40.0,2165.0,1300.0,600.0,52
1962,BC,Tame hay,23.7,5100.0,816000.0,160000.0,19350
1962,BC,"Wheat, all",57.0,2015.0,76200.0,37800.0,4368
1962,CA,Barley,43.0,1690.0,3611350.0,2139750.0,156024
1962,CA,"Beans, all dry (white and coloured)",154.0,1465.0,38800.0,26500.0,5989
1962,CA,Buckwheat,58.0,1330.0,25000.0,18800.0,1440
1962,CA,Canola (rapeseed),90.0,885.0,132900.0,150200.0,11972
1962,CA,Corn for grain,50.0,4785.0,848400.0,177300.0,42734
1962,CA,Corn for silage,6.0,27020.0,4340000.0,160600.0,26180
1962,CA,Flaxseed,120.0,695.0,408050.0,585450.0,49156
1962,CA,Mixed grains,43.0,2395.0,1475400.0,616650.0,63443
1962,CA,Mustard seed,87.0,625.0,22800.0,36500.0,1984
1962,CA,Oats,43.0,1775.0,7597300.0,4277500.0,328658
1962,CA,"Peas, dry",84.0,1115.0,22350.0,20050.0,1874
1962,CA,"Rye, all",42.0,1210.0,312000.0,257900.0,13041
1962,CA,"Rye, spring",42.0,815.0,32000.0,39200.0,1335
1962,CA,Soybeans,91.0,2010.0,179800.0,89400.0,16388
1962,CA,Sugar beets,20.9,29300.0,1003200.0,34200.0,21004
1962,CA,Sunflower seed,116.0,850.0,7900.0,9300.0,920
1962,CA,Tame hay,17.6,4080.0,20539000.0,5028000.0,361009
1962,CA,"Wheat, all",61.0,1420.0,15393450.0,10851850.0,941488
1962,NB,Barley,53.0,2035.0,2850.0,1400.0,150
1962,NB,Buckwheat,54.0,1730.0,2250.0,1300.0,122
1962,NB,Corn for silage,0.0,0.0,0.0,0.0,0
1962,NB,Mixed grains,48.0,2355.0,6600.0,2800.0,318
1962,NB,Oats,53.0,1755.0,72500.0,41300.0,3807
1962,NB,Tame hay,16.5,4340.0,482000.0,111000.0,7965
1962,NB,"Wheat, all",62.0,1895.0,1800.0,950.0,112
1962,NS,Barley,55.0,1820.0,1000.0,550.0,55
1962,NS,Corn for silage,0.0,0.0,0.0,0.0,0
1962,NS,Mixed grains,50.0,1910.0,6200.0,3250.0,313
1962,NS,Oats,57.0,1495.0,22350.0,14950.0,1276
1962,NS,"Rye, all",0.0,0.0,0.0,0.0,0
1962,NS,Tame hay,18.7,4570.0,420000.0,92000.0,7871
1962,NS,"Wheat, all",61.0,2125.0,850.0,400.0,52
1962,ON,Barley,51.0,2430.0,79200.0,32600.0,4003
1962,ON,"Beans, all dry (white and coloured)",154.0,1465.0,38300.0,26100.0,5905
1962,ON,Buckwheat,53.0,1330.0,10100.0,7600.0,534
1962,ON,Corn for grain,50.0,4800.0,845000.0,176000.0,42582
1962,ON,Corn for silage,5.7,28590.0,3459000.0,121000.0,19713
1962,ON,Flaxseed,122.0,1060.0,9800.0,9250.0,1194
1962,ON,Mixed grains,43.0,2840.0,850400.0,299500.0,36246
1962,ON,Oats,51.0,2070.0,1547600.0,747900.0,78270
1962,ON,"Peas, dry",95.0,1400.0,1400.0,1000.0,133
1962,ON,"Rye, all",44.0,1505.0,38400.0,25500.0,1678
1962,ON,Soybeans,91.0,2010.0,179800.0,89400.0,16388
1962,ON,Sugar beets,17.2,40800.0,208000.0,5100.0,3572
1962,ON,Tame hay,17.4,4390.0,5879000.0,1338000.0,102578
1962,ON,"Wheat, all",62.0,2340.0,442200.0,189100.0,27573
1962,ON,"Wheat, spring",61.0,1630.0,13200.0,8100.0,802
1962,SK,Barley,42.0,1585.0,1045000.0,659000.0,44160
1962,SK,Canola (rapeseed),90.0,880.0,59400.0,67600.0,5371
1962,SK,Corn for silage,13.3,692.0,9000.0,1300.0,120
1962,SK,Flaxseed,122.0,665.0,104100.0,157000.0,12669
1962,SK,Mixed grains,39.0,1775.0,89800.0,50600.0,3476
1962,SK,Mustard seed,75.0,615.0,9700.0,15800.0,728
1962,SK,Oats,38.0,1545.0,1696000.0,1098000.0,64900
1962,SK,"Peas, dry",74.0,1040.0,1250.0,1200.0,92
1962,SK,"Rye, all",42.0,1120.0,132300.0,118000.0,5564
1962,SK,"Rye, spring",42.0,780.0,20300.0,26000.0,856
1962,SK,Sunflower seed,0.0,0.0,0.0,0.0,0
1962,SK,Tame hay,17.1,3370.0,1451000.0,430000.0,24784
1962,SK,"Wheat, all",61.0,1370.0,9635000.0,7036000.0,591180
1963,AB,Barley,43.0,1880.0,2591000.0,1379000.0,110670
1963,AB,Canola (rapeseed),112.0,895.0,80700.0,90200.0,9042
1963,AB,Corn for silage,0.0,0.0,0.0,0.0,0
1963,AB,Flaxseed,117.0,765.0,94000.0,123000.0,11026
1963,AB,Mixed grains,40.0,2125.0,283600.0,133500.0,11253
1963,AB,Mustard seed,91.0,895.0,16300.0,18200.0,1476
1963,AB,Oats,34.0,1950.0,1912000.0,981000.0,65720
1963,AB,"Peas, dry",85.0,1470.0,4550.0,3100.0,386
1963,AB,"Rye, all",46.0,1000.0,81200.0,81000.0,3721
1963,AB,"Rye, spring",46.0,1110.0,12200.0,11000.0,562
1963,AB,Sugar beets,19.6,32700.0,526400.0,16100.0,10300
1963,AB,Sunflower seed,110.0,1165.0,700.0,600.0,77
1963,AB,Tame hay,17.6,3320.0,3491000.0,1050000.0,61568
1963,AB,"Wheat, all",64.0,1690.0,4055000.0,2401000.0,257770
1963,BC,Barley,38.0,1105.0,53600.0,48600.0,2017
1963,BC,Corn for silage,8.8,32670.0,49000.0,1500.0,432
1963,BC,Flaxseed,107.0,545.0,300.0,550.0,32
1963,BC,Mixed grains,49.0,2035.0,2850.0,1400.0,139
1963,BC,Oats,39.0,1515.0,47800.0,31500.0,1860
1963,BC,"Peas, dry",84.0,1415.0,850.0,600.0,71
1963,BC,"Rye, all",46.0,1715.0,1200.0,700.0,55
1963,BC,Tame hay,24.3,4680.0,758000.0,162000.0,18392
1963,BC,"Wheat, all",54.0,1285.0,49000.0,38200.0,2664
1963,CA,Barley,43.0,1925.0,4816300.0,2499400.0,208508
1963,CA,"Beans, all dry (white and coloured)",159.0,1460.0,41700.0,28600.0,6628
1963,CA,Buckwheat,58.0,1260.0,26050.0,20650.0,1516
1963,CA,Canola (rapeseed),111.0,980.0,189500.0,193400.0,21042
1963,CA,Corn for grain,54.0,4110.0,919600.0,223800.0,49550
1963,CA,Corn for silage,6.2,25270.0,4521000.0,178900.0,28177
1963,CA,Flaxseed,115.0,785.0,536350.0,681600.0,61475
1963,CA,Mixed grains,42.0,2435.0,1444000.0,593400.0,60388
1963,CA,Mustard seed,91.0,955.0,48800.0,51000.0,4435
1963,CA,Oats,40.0,1820.0,6876050.0,3779550.0,275242
1963,CA,"Peas, dry",86.0,1325.0,28400.0,21450.0,2456
1963,CA,"Rye, all",47.0,1235.0,350200.0,283300.0,16374
1963,CA,"Rye, spring",47.0,1155.0,46500.0,40200.0,2185
1963,CA,Soybeans,103.0,1475.0,136100.0,92300.0,14006
